,0
2998,5
2999,4
3000,6
3001,4
3002,5
3003,5
3004,6
3005,6
3006,1
3007,3
3008,2
3009,9
3010,6
3011,7
3012,5
3013,5
3014,7
3015,4
3016,5
3017,5
3018,4
3019,5
3020,3
3021,4
3022,3
3023,5
3024,3
3025,3
3026,3
3027,4
3028,7
3029,4
3030,4
3031,5
3032,9
3033,6
3034,7
3035,5
3036,4
3037,7
3038,4
3039,5
3040,1
3041,3
3042,5
3043,7
3044,5
3045,2
3046,6
3047,4
3048,3
3049,5
3050,8
3051,5
3052,4
3053,3
3054,6
3055,8
3056,3
3057,6
3058,4
3059,6
3060,4
3061,6
3062,6
3063,2
3064,6
3065,5
3066,6
3067,5
3068,6
3069,7
3070,8
3071,4
3072,4
3073,7
3074,7
3075,5
3076,5
3077,8
3078,8
3079,6
3080,5
3081,9
3082,6
3083,3
3084,5
3085,8
3086,3
3087,4
3088,9
3089,1
3090,7
3091,6
3092,5
3093,5
3094,7
3095,4
3096,5
3097,4
3098,4
3099,4
3100,5
3101,6
3102,3
3103,5
3104,6
3105,7
3106,6
3107,5
3108,3
3109,4
3110,4
3111,5
3112,4
3113,4
3114,5
3115,6
3116,5
3117,3
3118,4
3119,7
3120,8
3121,5
3122,3
3123,5
3124,9
3125,4
3126,6
3127,7
3128,8
3129,4
3130,6
3131,5
3132,6
3133,2
3134,6
3135,6
3136,3
3137,5
3138,7
3139,5
3140,6
3141,6
3142,5
3143,4
3144,6
3145,5
3146,4
3147,5
3148,2
3149,6
3150,7
3151,8
3152,5
3153,5
3154,6
3155,3
3156,2
3157,3
3158,5
3159,7
3160,6
3161,2
3162,4
3163,6
3164,1
3165,4
3166,5
3167,5
3168,2
3169,3
3170,5
3171,3
3172,7
3173,2
3174,7
3175,5
3176,7
3177,4
3178,6
3179,4
3180,5
3181,5
3182,4
3183,6
3184,4
3185,2
3186,2
3187,4
3188,4
3189,4
3190,6
3191,5
3192,3
3193,5
3194,6
3195,4
3196,4
3197,3
3198,6
3199,6
3200,6
3201,6
3202,3
3203,7
3204,4
3205,5
3206,6
3207,4
3208,5
3209,6
3210,4
3211,4
3212,3
3213,5
3214,4
3215,6
3216,3
3217,4
3218,4
3219,5
3220,4
3221,6
3222,7
3223,6
3224,5
3225,7
3226,4
3227,2
3228,4
3229,5
3230,5
3231,6
3232,5
3233,7
3234,6
3235,3
3236,2
3237,4
3238,2
3239,2
3240,5
3241,4
3242,2
3243,4
3244,3
3245,5
3246,4
3247,6
3248,3
3249,5
3250,6
3251,5
3252,6
3253,6
3254,4
3255,3
3256,4
3257,5
3258,3
3259,3
3260,2
3261,5
3262,4
3263,4
3264,9
3265,5
3266,6
3267,5
3268,5
3269,8
3270,5
3271,6
3272,5
3273,2
3274,1
3275,6
3276,4
3277,5
3278,6
3279,4
3280,2
3281,3
3282,7
3283,7
3284,6
3285,5
3286,6
3287,6
3288,6
3289,5
3290,3
3291,5
3292,8
3293,6
3294,6
3295,3
3296,5
3297,5
3298,4
3299,4
3300,5
3301,5
3302,5
3303,5
3304,6
3305,6
3306,5
3307,4
3308,6
3309,6
3310,7
3311,4
3312,6
3313,5
3314,7
3315,6
3316,3
3317,3
3318,3
3319,5
3320,6
3321,5
3322,5
3323,5
3324,5
3325,4
3326,4
3327,3
3328,4
3329,7
3330,6
3331,7
3332,4
3333,7
3334,2
3335,6
3336,9
3337,4
3338,7
3339,4
3340,4
3341,4
3342,3
3343,3
3344,6
3345,2
3346,3
3347,3
3348,3
3349,7
3350,7
3351,6
3352,8
3353,4
3354,4
3355,6
3356,4
3357,5
3358,6
3359,2
3360,3
3361,4
3362,8
3363,4
3364,6
3365,5
3366,6
3367,5
3368,5
3369,4
3370,7
3371,5
3372,3
3373,5
3374,7
3375,5
3376,2
3377,7
3378,2
3379,5
3380,2
3381,7
3382,4
3383,7
3384,7
3385,5
3386,5
3387,9
3388,6
3389,7
3390,6
3391,6
3392,0
3393,3
3394,5
3395,3
3396,1
3397,4
3398,7
3399,3
3400,2
3401,5
3402,4
3403,8
3404,6
3405,5
3406,6
3407,7
3408,5
3409,2
3410,4
3411,4
3412,5
3413,3
3414,5
3415,8
3416,5
3417,5
3418,4
3419,5
3420,4
3421,4
3422,6
3423,6
3424,0
3425,6
3426,3
3427,6
3428,5
3429,8
3430,7
3431,4
3432,5
3433,5
3434,5
3435,3
3436,5
3437,5
3438,5
3439,4
3440,4
3441,6
3442,4
3443,8
3444,4
3445,4
3446,3
3447,4
3448,6
3449,5
3450,6
3451,5
3452,2
3453,5
3454,6
3455,7
3456,7
3457,6
3458,5
3459,4
3460,6
3461,6
3462,2
3463,5
3464,7
3465,7
3466,6
3467,5
3468,5
3469,1
3470,5
3471,5
3472,7
3473,8
3474,3
3475,5
3476,3
3477,7
3478,7
3479,5
3480,5
3481,4
3482,5
3483,3
3484,5
3485,4
3486,5
3487,5
3488,8
3489,4
3490,4
3491,6
3492,4
3493,5
3494,4
3495,7
3496,5
3497,6
3498,6
3499,4
3500,4
3501,4
3502,5
3503,5
3504,5
3505,6
3506,3
3507,4
3508,4
3509,7
3510,4
3511,4
3512,6
3513,5
3514,7
3515,4
3516,6
3517,3
3518,6
3519,5
3520,6
3521,6
3522,4
3523,3
3524,5
3525,5
3526,4
3527,5
3528,7
3529,6
3530,4
3531,5
3532,7
3533,5
3534,3
3535,3
3536,5
3537,3
3538,3
3539,4
3540,5
3541,7
3542,3
3543,7
3544,6
3545,7
3546,6
3547,4
3548,4
3549,6
3550,6
3551,3
3552,4
3553,1
3554,6
3555,5
3556,6
3557,7
3558,7
3559,6
3560,4
3561,4
3562,2
3563,6
3564,3
3565,2
3566,7
3567,6
3568,5
3569,4
3570,7
3571,5
3572,5
3573,2
3574,4
3575,5
3576,5
3577,5
3578,7
3579,5
3580,6
3581,5
3582,5
3583,2
3584,4
3585,5
3586,2
3587,7
3588,3
3589,5
3590,4
3591,6
3592,5
3593,5
3594,5
3595,6
3596,8
3597,6
3598,8
3599,4
3600,5
3601,7
3602,7
3603,7
3604,3
3605,4
3606,6
3607,7
3608,1
3609,5
3610,5
3611,6
3612,5
3613,6
3614,1
3615,3
3616,9
3617,6
3618,4
3619,5
3620,7
3621,3
3622,6
3623,6
3624,5
3625,5
3626,4
3627,2
3628,8
3629,6
3630,6
3631,5
3632,6
3633,1
3634,4
3635,6
3636,5
3637,6
3638,4
3639,6
3640,4
3641,4
3642,4
3643,6
3644,6
3645,4
3646,4
3647,4
3648,3
3649,8
3650,6
3651,7
3652,7
3653,5
3654,6
3655,5
3656,7
3657,6
3658,4
3659,4
3660,9
3661,6
3662,1
3663,3
3664,5
3665,5
3666,5
3667,3
3668,4
3669,3
3670,8
3671,7
3672,5
3673,5
3674,4
3675,5
3676,6
3677,6
3678,2
3679,7
3680,7
3681,5
3682,5
3683,4
3684,4
3685,7
3686,5
3687,7
3688,7
3689,4
3690,7
3691,3
3692,8
3693,7
3694,6
3695,6
3696,4
3697,5
3698,3
3699,4
3700,3
3701,4
3702,7
3703,9
3704,4
3705,4
3706,5
3707,7
3708,4
3709,5
3710,6
3711,4
3712,5
3713,5
3714,4
3715,6
3716,5
3717,6
3718,5
3719,5
3720,7
3721,3
3722,7
3723,5
3724,5
3725,5
3726,3
3727,7
3728,5
3729,5
3730,8
3731,1
3732,6
3733,4
3734,6
3735,7
3736,6
3737,7
3738,3
3739,1
3740,3
3741,6
3742,6
3743,5
3744,4
3745,4
3746,6
3747,6
3748,3
3749,5
3750,3
3751,6
3752,6
3753,5
3754,5
3755,5
3756,3
3757,6
3758,5
3759,5
3760,7
3761,3
3762,4
3763,5
3764,3
3765,5
3766,6
3767,5
3768,4
3769,4
3770,2
3771,3
3772,6
3773,4
3774,4
3775,2
3776,4
3777,7
3778,7
3779,3
3780,7
3781,5
3782,6
3783,8
3784,7
3785,3
3786,6
3787,2
3788,4
3789,5
3790,6
3791,2
3792,5
3793,6
3794,5
3795,8
3796,6
3797,5
3798,5
3799,2
3800,5
3801,3
3802,5
3803,2
3804,6
3805,3
3806,7
3807,3
3808,3
3809,7
3810,2
3811,7
3812,4
3813,4
3814,4
3815,8
3816,8
3817,4
3818,3
3819,4
3820,6
3821,2
3822,6
3823,6
3824,7
3825,4
3826,6
3827,5
3828,4
3829,2
3830,5
3831,8
3832,6
3833,5
3834,5
3835,6
3836,6
3837,3
3838,3
3839,7
3840,5
3841,7
3842,7
3843,3
3844,6
3845,5
3846,3
3847,6
3848,6
3849,6
3850,2
3851,4
3852,6
3853,8
3854,1
3855,5
3856,3
3857,6
3858,5
3859,5
3860,6
3861,6
3862,3
3863,5
3864,5
3865,3
3866,4
3867,6
3868,2
3869,3
3870,5
3871,4
3872,4
3873,4
3874,3
3875,5
3876,6
3877,5
3878,5
3879,7
3880,3
3881,5
3882,6
3883,3
3884,6
3885,5
3886,5
3887,6
3888,7
3889,5
3890,7
3891,6
3892,4
3893,7
3894,4
3895,7
3896,8
3897,3
3898,3
3899,4
3900,5
3901,6
3902,4
3903,5
3904,7
3905,5
3906,3
3907,6
3908,4
3909,6
3910,5
3911,6
3912,4
3913,4
3914,6
3915,6
3916,4
3917,2
3918,5
3919,7
3920,7
3921,5
3922,6
3923,3
3924,7
3925,5
3926,6
3927,4
3928,3
3929,2
3930,5
3931,6
3932,3
3933,3
3934,2
3935,3
3936,5
3937,2
3938,5
3939,9
3940,3
3941,4
3942,6
3943,4
3944,4
3945,5
3946,4
3947,6
3948,5
3949,5
3950,4
3951,2
3952,4
3953,4
3954,4
3955,4
3956,4
3957,3
3958,5
3959,5
3960,4
3961,5
3962,4
3963,4
3964,5
3965,4
3966,6
3967,5
3968,7
3969,5
3970,6
3971,6
3972,5
3973,5
3974,6
3975,3
3976,6
3977,6
3978,5
3979,5
3980,6
3981,6
3982,5
3983,5
3984,1
3985,3
3986,6
3987,5
3988,3
3989,6
3990,6
3991,6
3992,2
3993,2
3994,4
3995,6
3996,6
3997,7
3998,6
3999,7
4000,4
4001,5
4002,5
4003,6
4004,3
4005,5
4006,6
4007,7
4008,1
4009,4
4010,3
4011,4
4012,5
4013,6
4014,5
4015,6
4016,5
4017,4
4018,4
4019,4
4020,5
4021,6
4022,7
4023,4
4024,5
4025,4
4026,4
4027,4
4028,4
4029,4
4030,4
4031,7
4032,4
4033,6
4034,6
4035,4
4036,8
4037,5
4038,3
4039,6
4040,6
4041,2
4042,4
4043,7
4044,9
4045,9
4046,3
4047,3
4048,6
4049,3
4050,4
4051,6
4052,5
4053,6
4054,3
4055,5
4056,4
4057,6
4058,5
4059,5
4060,6
4061,6
4062,5
4063,4
4064,4
4065,3
4066,4
4067,5
4068,4
4069,4
4070,5
4071,5
4072,5
4073,9
4074,8
4075,3
4076,3
4077,4
4078,6
4079,3
4080,8
4081,1
4082,8
4083,6
4084,3
4085,5
4086,3
4087,4
4088,3
4089,4
4090,8
4091,4
4092,5
4093,2
4094,2
4095,3
4096,8
4097,4
4098,5
4099,8
4100,4
4101,6
4102,4
4103,3
4104,6
4105,6
4106,5
4107,6
4108,3
4109,2
4110,5
4111,5
4112,5
4113,7
4114,5
4115,7
4116,6
4117,6
4118,4
4119,8
4120,6
4121,5
4122,6
4123,9
4124,4
4125,7
4126,3
4127,3
4128,8
4129,6
4130,5
4131,5
4132,8
4133,5
4134,7
4135,3
4136,6
4137,6
4138,8
4139,7
4140,5
4141,4
4142,5
4143,4
4144,5
4145,8
4146,5
4147,5
4148,5
4149,5
4150,5
4151,5
4152,5
4153,7
4154,7
4155,9
4156,6
4157,6
4158,6
4159,6
4160,5
4161,3
4162,6
4163,7
4164,6
4165,3
4166,5
4167,5
4168,8
4169,5
4170,5
4171,2
4172,6
4173,5
4174,6
4175,5
4176,5
4177,7
4178,6
4179,2
4180,4
4181,7
4182,5
4183,5
4184,5
4185,5
4186,5
4187,6
4188,5
4189,4
4190,5
4191,3
4192,6
4193,3
4194,7
4195,4
4196,5
4197,3
4198,7
4199,1
4200,7
4201,3
4202,5
4203,7
4204,6
4205,8
4206,6
4207,4
4208,6
4209,4
4210,4
4211,3
4212,7
4213,6
4214,5
4215,4
4216,4
4217,2
4218,4
4219,5
4220,6
4221,3
4222,2
4223,4
4224,4
4225,4
4226,5
4227,4
4228,6
4229,3
4230,4
4231,6
4232,7
4233,7
4234,6
4235,5
4236,6
4237,7
4238,3
4239,5
4240,4
4241,4
4242,6
4243,5
4244,5
4245,5
4246,7
4247,4
4248,5
4249,8
4250,6
4251,6
4252,4
4253,3
4254,6
4255,5
4256,4
4257,3
4258,4
4259,5
4260,5
4261,5
4262,6
4263,6
4264,7
4265,3
4266,5
4267,3
4268,5
4269,5
4270,4
4271,4
4272,3
4273,3
4274,4
4275,4
4276,5
4277,6
4278,6
4279,4
4280,5
4281,1
4282,4
4283,5
4284,6
4285,7
4286,6
4287,6
4288,7
4289,5
4290,6
4291,7
4292,4
4293,4
4294,7
4295,5
4296,6
4297,5
4298,6
4299,5
4300,7
4301,3
4302,6
4303,4
4304,3
4305,6
4306,7
4307,5
4308,2
4309,7
4310,5
4311,6
4312,5
4313,6
4314,5
4315,7
4316,6
4317,6
4318,6
4319,4
4320,4
4321,6
4322,6
4323,4
4324,4
4325,5
4326,4
4327,3
4328,3
4329,8
4330,8
4331,4
4332,3
4333,3
4334,7
4335,3
4336,7
4337,3
4338,3
4339,7
4340,4
4341,4
4342,1
4343,6
4344,3
4345,5
4346,7
4347,3
4348,5
4349,4
4350,6
4351,5
4352,6
4353,5
4354,7
4355,1
4356,7
4357,3
4358,5
4359,6
4360,6
4361,4
4362,6
4363,3
4364,5
4365,6
4366,5
4367,3
4368,6
4369,5
4370,7
4371,4
4372,6
4373,5
4374,8
4375,4
4376,2
4377,7
4378,5
4379,4
4380,2
4381,5
4382,2
4383,6
4384,3
4385,7
4386,9
4387,8
4388,6
4389,6
4390,3
4391,7
4392,3
4393,4
4394,4
4395,3
4396,5
4397,4
4398,8
4399,6
4400,6
4401,6
4402,4
4403,3
4404,4
4405,6
4406,5
4407,6
4408,5
4409,5
4410,4
4411,7
4412,4
4413,3
4414,3
4415,7
4416,3
4417,5
4418,5
4419,7
4420,5
4421,4
4422,4
4423,5
4424,7
4425,6
4426,4
4427,6
4428,8
4429,5
4430,6
4431,4
4432,4
4433,3
4434,3
4435,6
4436,5
4437,4
4438,5
4439,3
4440,7
4441,3
4442,5
4443,2
4444,8
4445,8
4446,5
4447,3
4448,6
4449,2
4450,4
4451,5
4452,4
4453,6
4454,5
4455,6
4456,6
4457,4
4458,5
4459,3
4460,3
4461,4
4462,5
4463,8
4464,3
4465,7
4466,4
4467,7
4468,6
4469,4
4470,3
4471,6
4472,5
4473,5
4474,6
4475,5
4476,4
4477,2
4478,5
4479,4
4480,3
4481,7
4482,5
4483,5
4484,2
4485,4
4486,3
4487,5
4488,5
4489,7
4490,8
4491,3
4492,5
4493,8
4494,6
4495,4
4496,5
4497,1
4498,4
4499,7
4500,4
4501,6
4502,4
4503,5
4504,4
4505,5
4506,6
4507,6
4508,6
4509,5
4510,6
4511,4
4512,7
4513,6
4514,7
4515,5
4516,4
4517,5
4518,4
4519,3
4520,6
4521,3
4522,6
4523,6
4524,7
4525,6
4526,8
4527,4
4528,5
4529,5
4530,4
4531,6
4532,4
4533,5
4534,5
4535,5
4536,6
4537,5
4538,7
4539,3
4540,4
4541,6
4542,8
4543,8
4544,7
4545,6
4546,6
4547,7
4548,4
4549,5
4550,3
4551,2
4552,5
4553,6
4554,5
4555,6
4556,4
4557,7
4558,8
4559,7
4560,4
4561,5
4562,4
4563,6
4564,5
4565,7
4566,4
4567,4
4568,6
4569,3
4570,8
4571,4
4572,6
4573,4
4574,6
4575,2
4576,4
4577,7
4578,4
4579,9
4580,6
4581,3
4582,8
4583,5
4584,8
4585,6
4586,6
4587,5
4588,8
4589,4
4590,4
4591,8
4592,4
4593,9
4594,4
4595,6
4596,4
4597,8
4598,6
4599,4
4600,5
4601,4
4602,3
4603,4
4604,4
4605,8
4606,6
4607,6
4608,2
4609,4
4610,9
4611,3
4612,8
4613,5
4614,9
4615,5
4616,7
4617,5
4618,6
4619,6
4620,4
4621,4
4622,6
4623,4
4624,4
4625,5
4626,2
4627,3
4628,6
4629,4
4630,1
4631,6
4632,6
4633,5
4634,7
4635,5
4636,2
4637,1
4638,5
4639,4
4640,6
4641,5
4642,6
4643,7
4644,5
4645,6
4646,6
4647,4
4648,7
4649,5
4650,3
4651,4
4652,4
4653,4
4654,7
4655,4
4656,6
4657,4
4658,3
4659,6
4660,7
4661,3
4662,5
4663,6
4664,5
4665,6
4666,6
4667,6
4668,3
4669,5
4670,1
4671,3
4672,8
4673,7
4674,4
4675,3
4676,4
4677,6
4678,5
4679,4
4680,4
4681,7
4682,4
4683,6
4684,6
4685,6
4686,4
4687,6
4688,4
4689,3
4690,3
4691,6
4692,4
4693,2
4694,6
4695,7
4696,8
4697,4
4698,6
4699,4
4700,6
4701,6
4702,6
4703,5
4704,5
4705,5
4706,4
4707,6
4708,5
4709,4
4710,4
4711,7
4712,5
4713,4
4714,4
4715,5
4716,8
4717,6
4718,4
4719,7
4720,3
4721,1
4722,6
4723,6
4724,5
4725,4
4726,3
4727,5
4728,5
4729,6
4730,5
4731,7
4732,6
4733,6
4734,4
4735,4
4736,6
4737,7
4738,4
4739,3
4740,4
4741,5
4742,3
4743,5
4744,5
4745,3
4746,6
4747,5
4748,6
4749,4
4750,6
4751,3
4752,5
4753,5
4754,5
4755,6
4756,3
4757,5
4758,4
4759,6
4760,6
4761,5
4762,6
4763,3
4764,7
4765,5
4766,7
4767,7
4768,4
4769,3
4770,5
4771,2
4772,6
4773,2
4774,5
4775,3
4776,6
4777,8
4778,5
4779,7
4780,3
4781,7
4782,6
4783,7
4784,6
4785,5
4786,7
4787,3
4788,4
4789,7
4790,7
4791,3
4792,6
4793,6
4794,6
4795,5
4796,6
4797,5
4798,5
4799,2
4800,6
4801,6
4802,4
4803,6
4804,8
4805,7
4806,6
4807,7
4808,3
4809,5
4810,3
4811,3
4812,5
4813,6
4814,8
4815,8
4816,6
4817,3
4818,5
4819,4
4820,4
4821,6
4822,7
4823,5
4824,2
4825,6
4826,5
4827,7
4828,6
4829,8
4830,5
4831,5
4832,7
4833,4
4834,3
4835,5
4836,4
4837,4
4838,1
4839,5
4840,4
4841,4
4842,2
4843,4
4844,3
4845,2
4846,3
4847,6
4848,3
4849,6
4850,3
4851,3
4852,3
4853,2
4854,7
4855,6
4856,5
4857,4
4858,5
4859,6
4860,5
4861,6
4862,3
4863,6
4864,6
4865,7
4866,4
4867,8
4868,5
4869,2
4870,8
4871,6
4872,8
4873,4
4874,4
4875,7
4876,5
4877,4
4878,4
4879,3
4880,5
4881,6
4882,4
4883,5
4884,5
4885,5
4886,6
4887,7
4888,6
4889,6
4890,5
4891,4
4892,5
4893,7
4894,6
4895,3
4896,2
4897,7
4898,4
4899,6
4900,5
4901,5
4902,3
4903,5
4904,3
4905,8
4906,5
4907,5
4908,6
4909,5
4910,5
4911,6
4912,5
4913,6
4914,5
4915,3
4916,5
4917,7
4918,7
4919,4
4920,7
4921,4
4922,3
4923,6
4924,7
4925,7
4926,5
4927,4
4928,3
4929,5
4930,5
4931,6
4932,7
4933,8
4934,4
4935,6
4936,3
4937,6
4938,5
4939,4
4940,7
4941,5
4942,3
4943,5
4944,6
4945,2
4946,6
4947,6
4948,4
4949,5
4950,4
4951,5
4952,5
4953,6
4954,4
4955,5
4956,4
4957,3
4958,4
4959,4
4960,6
4961,5
4962,3
4963,5
4964,4
4965,4
4966,6
4967,7
4968,7
4969,5
4970,4
4971,6
4972,8
4973,5
4974,6
4975,4
4976,5
4977,4
4978,4
4979,4
4980,7
4981,3
4982,3
4983,3
4984,4
4985,7
4986,6
4987,2
4988,7
4989,4
4990,6
4991,5
4992,6
4993,5
4994,4
4995,5
4996,6
4997,6
4998,6
4999,7
5000,5
5001,4
5002,6
5003,3
5004,5
5005,9
5006,4
5007,6
5008,3
5009,2
5010,6
5011,7
5012,2
5013,3
5014,5
5015,7
5016,3
5017,5
5018,6
5019,5
5020,6
5021,8
5022,6
5023,7
5024,6
5025,7
5026,6
5027,5
5028,5
5029,6
5030,7
5031,5
5032,6
5033,3
5034,5
5035,5
5036,5
5037,3
5038,4
5039,4
5040,6
5041,7
5042,6
5043,4
5044,4
5045,5
5046,3
5047,6
5048,6
5049,6
5050,5
5051,5
5052,7
5053,6
5054,7
5055,6
5056,7
5057,5
5058,5
5059,7
5060,7
5061,4
5062,3
5063,3
5064,7
5065,5
5066,5
5067,4
5068,3
5069,4
5070,6
5071,5
5072,6
5073,5
5074,6
5075,4
5076,4
5077,7
5078,3
5079,7
5080,6
5081,5
5082,5
5083,6
5084,4
5085,5
5086,4
5087,4
5088,6
5089,5
5090,5
5091,3
5092,3
5093,5
5094,5
5095,4
5096,2
5097,7
5098,4
5099,6
5100,4
5101,3
5102,6
5103,8
5104,6
5105,8
5106,4
5107,5
5108,4
5109,7
5110,3
5111,6
5112,4
5113,6
5114,6
5115,2
5116,6
5117,4
5118,4
5119,6
5120,6
5121,2
5122,5
5123,3
5124,7
5125,5
5126,7
5127,4
5128,5
5129,1
5130,7
5131,6
5132,5
5133,5
5134,7
5135,5
5136,3
5137,6
5138,5
5139,8
5140,3
5141,5
5142,6
5143,4
5144,5
5145,7
5146,4
5147,5
5148,6
5149,2
5150,4
5151,7
5152,3
5153,4
5154,4
5155,4
5156,2
5157,7
5158,6
5159,7
5160,7
5161,4
5162,4
5163,5
5164,6
5165,7
5166,4
5167,5
5168,5
5169,4
5170,6
5171,5
5172,6
5173,5
5174,5
5175,6
5176,7
5177,3
5178,8
5179,4
5180,9
5181,7
5182,4
5183,4
5184,7
5185,5
5186,7
5187,4
5188,6
5189,4
5190,2
5191,8
5192,4
5193,2
5194,7
5195,6
5196,8
5197,9
5198,7
5199,7
5200,3
5201,3
5202,4
5203,8
5204,4
5205,5
5206,8
5207,2
5208,4
5209,6
5210,5
5211,5
5212,5
5213,6
5214,4
5215,1
5216,4
5217,5
5218,8
5219,5
5220,7
5221,6
5222,0
5223,7
5224,5
5225,3
5226,3
5227,5
5228,3
5229,8
5230,6
5231,3
5232,6
5233,3
5234,8
5235,5
5236,6
5237,4
5238,5
5239,6
5240,7
5241,6
5242,7
5243,5
5244,7
5245,5
5246,8
5247,4
5248,5
5249,6
5250,5
5251,4
5252,7
5253,4
5254,3
5255,3
5256,5
5257,5
5258,4
5259,5
5260,4
5261,7
5262,5
5263,3
5264,3
5265,4
5266,5
5267,7
5268,6
5269,7
5270,6
5271,0
5272,8
5273,5
5274,5
5275,5
5276,4
5277,7
5278,5
5279,5
5280,8
5281,7
5282,7
5283,8
5284,5
5285,7
5286,7
5287,4
5288,4
5289,4
5290,3
5291,7
5292,5
5293,4
5294,7
5295,4
5296,3
5297,3
5298,2
5299,4
5300,5
5301,6
5302,4
5303,6
5304,6
5305,7
5306,5
5307,7
5308,4
5309,7
5310,7
5311,7
5312,3
5313,7
5314,7
5315,5
5316,7
5317,5
5318,5
5319,5
5320,5
5321,6
5322,3
5323,4
5324,5
5325,3
5326,2
5327,7
5328,6
5329,6
5330,3
5331,6
5332,6
5333,4
5334,6
5335,5
5336,3
5337,9
5338,7
5339,4
5340,6
5341,2
5342,3
5343,5
5344,2
5345,6
5346,6
5347,4
5348,6
5349,2
5350,3
5351,4
5352,5
5353,7
5354,4
5355,2
5356,6
5357,4
5358,5
5359,6
5360,2
5361,6
5362,7
5363,4
5364,6
5365,6
5366,5
5367,2
5368,2
5369,4
5370,3
5371,5
5372,7
5373,7
5374,4
5375,7
5376,6
5377,5
5378,8
5379,3
5380,7
5381,7
5382,3
5383,6
5384,3
5385,5
5386,3
5387,2
5388,5
5389,4
5390,6
5391,2
5392,4
5393,5
5394,5
5395,3
5396,8
5397,7
5398,6
5399,7
5400,5
5401,5
5402,6
5403,7
5404,7
5405,3
5406,5
5407,3
5408,4
5409,8
5410,5
5411,2
5412,7
5413,6
5414,4
5415,3
5416,5
5417,8
5418,5
5419,6
5420,7
5421,4
5422,6
5423,4
5424,3
5425,5
5426,4
5427,5
5428,4
5429,4
5430,4
5431,3
5432,4
5433,8
5434,6
5435,6
5436,7
5437,5
5438,5
5439,6
5440,5
5441,5
5442,6
5443,2
5444,5
5445,3
5446,3
5447,5
5448,5
5449,6
5450,6
5451,4
5452,4
5453,4
5454,3
5455,5
5456,6
5457,8
5458,2
5459,7
5460,6
5461,6
5462,7
5463,5
5464,7
5465,4
5466,5
5467,8
5468,4
5469,7
5470,7
5471,6
5472,6
5473,7
5474,5
5475,6
5476,3
5477,5
5478,5
5479,3
5480,6
5481,6
5482,3
5483,3
5484,4
5485,8
5486,2
5487,3
5488,4
5489,7
5490,6
5491,3
5492,4
5493,2
5494,5
5495,6
5496,4
5497,7
5498,6
5499,7
5500,5
5501,5
5502,7
5503,4
5504,4
5505,6
5506,5
5507,3
5508,8
5509,6
5510,5
5511,4
5512,5
5513,5
5514,2
5515,5
5516,5
5517,5
5518,6
5519,4
5520,5
5521,3
5522,4
5523,4
5524,5
5525,4
5526,6
5527,5
5528,6
5529,7
5530,5
5531,3
5532,4
5533,8
5534,8
5535,2
5536,3
5537,7
5538,4
5539,2
5540,7
5541,5
5542,7
5543,5
5544,4
5545,6
5546,3
5547,5
5548,5
5549,5
5550,4
5551,3
5552,4
5553,4
5554,3
5555,5
5556,3
5557,4
5558,2
5559,5
5560,4
5561,5
5562,3
5563,6
5564,4
5565,7
5566,6
5567,7
5568,6
5569,4
5570,4
5571,7
5572,6
5573,5
5574,3
5575,6
5576,6
5577,5
5578,5
5579,4
5580,4
5581,4
5582,4
5583,5
5584,6
5585,4
5586,6
5587,7
5588,5
5589,5
5590,4
5591,6
5592,5
5593,2
5594,5
5595,4
5596,5
5597,6
5598,7
5599,5
5600,3
5601,6
5602,5
5603,4
5604,4
5605,7
5606,5
5607,4
5608,4
5609,4
5610,7
5611,4
5612,5
5613,8
5614,6
5615,3
5616,5
5617,8
5618,7
5619,2
5620,4
5621,5
5622,3
5623,3
5624,7
5625,5
5626,4
5627,6
5628,6
5629,6
5630,3
5631,5
5632,4
5633,5
5634,5
5635,4
5636,5
5637,5
5638,4
5639,5
5640,5
5641,5
5642,3
5643,4
5644,6
5645,5
5646,3
5647,7
5648,7
5649,4
5650,6
5651,5
5652,5
5653,6
5654,6
5655,1
5656,7
5657,8
5658,5
5659,4
5660,4
5661,6
5662,5
5663,3
5664,5
5665,5
5666,5
5667,4
5668,3
5669,7
5670,5
5671,6
5672,6
5673,4
5674,4
5675,3
5676,6
5677,7
5678,5
5679,7
5680,7
5681,7
5682,6
5683,4
5684,5
5685,5
5686,6
5687,7
5688,7
5689,5
5690,6
5691,5
5692,7
5693,3
5694,3
5695,7
5696,6
5697,6
5698,4
5699,4
5700,6
5701,7
5702,3
5703,3
5704,4
5705,5
5706,6
5707,6
5708,4
5709,6
5710,5
5711,3
5712,5
5713,6
5714,6
5715,2
5716,3
5717,5
5718,8
5719,6
5720,7
5721,6
5722,6
5723,3
5724,2
5725,6
5726,6
5727,3
5728,3
5729,6
5730,2
5731,6
5732,4
5733,3
5734,5
5735,3
5736,4
5737,5
5738,8
5739,3
5740,4
5741,3
5742,7
5743,2
5744,5
5745,2
5746,5
5747,6
5748,9
5749,3
5750,2
5751,3
5752,5
5753,5
5754,5
5755,7
5756,8
5757,10
5758,6
5759,6
5760,4
5761,7
5762,4
5763,8
5764,3
5765,6
5766,3
5767,5
5768,5
5769,4
5770,4
5771,5
5772,4
5773,3
5774,5
5775,3
5776,4
5777,7
5778,6
5779,7
5780,5
5781,5
5782,2
5783,4
5784,3
5785,7
5786,7
5787,4
5788,4
5789,2
5790,5
5791,8
5792,1
5793,7
5794,4
5795,5
5796,4
